sale_id,sale_date,product_id,store_id,customer_id,units_sold,unit_price,discount,cost_per_unit,total_sales,profit,region,channel,category,subcategory,product_name
51003,2024-12-01,102,4,10397,1,1566.42,0.24,918.79,1190.48,271.69,USA,Wholesale,Laptops,Gaming,Predator X15
51004,2024-02-16,403,7,10264,1,115.41,0.13,46.24,100.41,54.17,USA,Wholesale,Accessories,Laptop Accessories,USB-C Dock 8-in-1
51005,2024-12-26,403,3,10386,1,123.28,0.11,45.19,109.72,64.53,UK,Retail,Accessories,Laptop Accessories,USB-C Dock 8-in-1
51006,2024-02-18,101,1,10037,1,1187.3,0.15,780,1009.2,229.2,Europe,Online,Laptops,Ultrabook,ZenBook Pro 14
51007,2024-01-01,102,4,10620,1,1590.13,0.22,944.63,1240.3,295.67,USA,Wholesale,Laptops,Gaming,Predator X15
51008,2024-04-19,202,3,10248,1,1314.72,0.11,738.71,1170.1,431.39,UK,Retail,Smartphones,iOS,iPhone 15 Pro
51009,2024-09-01,103,8,10674,2,966.48,0.19,603.25,1565.7,359.2,Europe,Partner Store,Laptops,Business,ThinkPro 13
51010,2024-02-09,301,3,10093,1,476.6,0.21,261.71,376.51,114.8,UK,Retail,Tablets,Android Tablet,TabMaster 11
51011,2024-03-08,401,3,10026,1,29.15,0.13,7.63,25.36,17.73,UK,Retail,Accessories,Smartphone Accessories,QuickCharge 30W
51012,2024-10-30,102,2,10166,2,1481.16,0.27,943.56,2162.49,275.37,UK,Retail,Laptops,Gaming,Predator X15
51013,2024-04-25,103,4,10079,1,1041.19,0.1,622.4,937.07,314.67,USA,Wholesale,Laptops,Business,ThinkPro 13
51014,2024-09-22,302,7,10049,1,634.83,0.19,311.49,514.21,202.72,USA,Wholesale,Tablets,iPad,iPad Air 5
51015,2024-12-14,102,3,10323,1,1443.57,0.26,953.31,1068.24,114.93,UK,Retail,Laptops,Gaming,Predator X15
51016,2024-08-15,102,4,10256,1,1705.01,0.16,950.59,1432.21,481.62,USA,Wholesale,Laptops,Gaming,Predator X15
51017,2024-01-05,202,2,10634,1,1261.42,0.1,742.09,1135.28,393.19,UK,Retail,Smartphones,iOS,iPhone 15 Pro
51018,2024-01-05,103,2,10640,1,1024.01,0.2,600.96,819.21,218.25,UK,Retail,Laptops,Business,ThinkPro 13
51019,2024-12-22,101,8,10015,1,1174.35,0.02,712.3,1150.86,438.56,Europe,Partner Store,Laptops,Ultrabook,ZenBook Pro 14
51020,2024-06-24,403,2,10116,1,134.01,0.22,45.55,104.53,58.98,UK,Retail,Accessories,Laptop Accessories,USB-C Dock 8-in-1
51021,2024-03-02,103,1,10338,1,1054.15,0.05,650.06,1001.44,351.38,Europe,Online,Laptops,Business,ThinkPro 13
51022,2024-08-04,402,2,10188,2,63.14,0.2,17.92,101.02,65.18,UK,Retail,Accessories,Tablet Accessories,TabCover Pro
51023,2024-12-21,201,5,10003,1,1293.24,0.1,689.95,1163.92,473.97,Asia,Partner Store,Smartphones,Android,Galaxy S24 Ultra
51024,2024-03-08,201,3,10556,2,1211.4,0.08,652.55,2228.98,923.88,UK,Retail,Smartphones,Android,Galaxy S24 Ultra
51025,2024-09-01,103,5,10423,1,1029.09,0.14,638.58,885.02,246.44,Asia,Partner Store,Laptops,Business,ThinkPro 13
51026,2024-02-06,102,8,10525,1,1453.95,0.04,962.25,1395.79,433.54,Europe,Partner Store,Laptops,Gaming,Predator X15
51027,2024-04-27,101,2,10429,1,1229.5,0.14,747.25,1057.37,310.12,UK,Retail,Laptops,Ultrabook,ZenBook Pro 14
51028,2024-07-15,301,4,10193,2,481.25,0.09,274.77,875.88,326.34,USA,Wholesale,Tablets,Android Tablet,TabMaster 11
51029,2024-02-15,102,3,10676,5,1424.02,0.23,963.12,5482.48,666.88,UK,Retail,Laptops,Gaming,Predator X15
51030,2024-02-22,302,6,10554,2,618.67,0.28,313.45,890.88,263.98,Europe,Retail,Tablets,iPad,iPad Air 5
51031,2024-02-22,103,6,10250,2,943.57,0.07,615.97,1755.04,523.1,Europe,Retail,Laptops,Business,ThinkPro 13
51032,2024-06-09,301,4,10211,1,415.05,0.25,274.38,311.29,36.91,USA,Wholesale,Tablets,Android Tablet,TabMaster 11
51033,2024-07-07,101,4,10099,2,1301.46,0.15,736.22,2212.48,740.04,USA,Wholesale,Laptops,Ultrabook,ZenBook Pro 14
51034,2024-06-02,101,8,10152,1,1071.96,0.04,756.28,1029.08,272.8,Europe,Partner Store,Laptops,Ultrabook,ZenBook Pro 14
51035,2024-03-11,102,5,10649,2,1566.1,0.03,949.41,3038.23,1139.41,Asia,Partner Store,Laptops,Gaming,Predator X15
51036,2024-07-14,202,8,10462,1,1379.53,0.02,718.12,1351.94,633.82,Europe,Partner Store,Smartphones,iOS,iPhone 15 Pro
51037,2024-03-09,202,3,10490,1,1323.03,0.05,745.36,1256.88,511.52,UK,Retail,Smartphones,iOS,iPhone 15 Pro
51038,2024-11-24,102,1,10264,2,1563.66,0.13,953.58,2720.77,813.61,Europe,Online,Laptops,Gaming,Predator X15
51039,2024-12-12,403,3,10226,2,141.35,0.12,43.23,248.78,162.32,UK,Retail,Accessories,Laptop Accessories,USB-C Dock 8-in-1
51040,2024-03-14,403,4,10641,2,124.58,0.24,44.73,189.36,99.9,USA,Wholesale,Accessories,Laptop Accessories,USB-C Dock 8-in-1
51041,2024-02-05,103,7,10293,1,1098.61,0.06,621.04,1032.69,411.65,USA,Wholesale,Laptops,Business,ThinkPro 13
51042,2024-09-28,202,1,10398,1,1332.3,0.08,701.75,1225.72,523.97,Europe,Online,Smartphones,iOS,iPhone 15 Pro
51043,2024-10-15,101,2,10330,2,1098.77,0.23,765.36,1692.11,161.39,UK,Retail,Laptops,Ultrabook,ZenBook Pro 14
51044,2024-01-05,101,1,10475,1,1155.25,0.06,744.11,1085.94,341.83,Europe,Online,Laptops,Ultrabook,ZenBook Pro 14
51045,2024-11-08,201,8,10561,1,1100.75,0.01,700.54,1089.74,389.2,Europe,Partner Store,Smartphones,Android,Galaxy S24 Ultra
51046,2024-11-28,301,4,10060,1,513.14,0.09,278.36,466.96,188.6,USA,Wholesale,Tablets,Android Tablet,TabMaster 11
51047,2024-03-25,101,7,10005,1,1269.83,0.16,745.34,1066.66,321.32,USA,Wholesale,Laptops,Ultrabook,ZenBook Pro 14
51048,2024-08-13,201,1,10640,1,1270.74,0.11,663.07,1130.96,467.89,Europe,Online,Smartphones,Android,Galaxy S24 Ultra
51049,2024-06-28,103,7,10066,2,949.29,0.06,603.65,1784.67,577.37,USA,Wholesale,Laptops,Business,ThinkPro 13
51050,2024-04-19,102,1,10089,1,1523.27,0.14,908.17,1310.01,401.84,Europe,Online,Laptops,Gaming,Predator X15
51051,2024-11-17,202,2,10695,1,1381.2,0.17,698.82,1146.4,447.58,UK,Retail,Smartphones,iOS,iPhone 15 Pro
51052,2024-03-18,103,2,10340,4,1004.68,0.01,658.07,3978.53,1346.25,UK,Retail,Laptops,Business,ThinkPro 13
51053,2024-07-29,201,7,10223,2,1057.06,0.19,675.6,1712.44,361.24,USA,Wholesale,Smartphones,Android,Galaxy S24 Ultra
51054,2024-11-11,301,1,10648,1,491.23,0.19,265.5,397.9,132.4,Europe,Online,Tablets,Android Tablet,TabMaster 11
51055,2024-12-17,302,3,10651,2,624.69,0.07,327.99,1161.92,505.94,UK,Retail,Tablets,iPad,iPad Air 5
51056,2024-08-14,302,1,10563,1,589.96,0.04,327.08,566.36,239.28,Europe,Online,Tablets,iPad,iPad Air 5
51057,2024-04-21,403,1,10192,1,127.44,0.16,43.48,107.05,63.57,Europe,Online,Accessories,Laptop Accessories,USB-C Dock 8-in-1
51058,2024-02-14,201,8,10057,1,1178.14,0.04,630.33,1131.01,500.68,Europe,Partner Store,Smartphones,Android,Galaxy S24 Ultra
51059,2024-02-21,202,8,10011,1,1301.52,0.06,733.68,1223.43,489.75,Europe,Partner Store,Smartphones,iOS,iPhone 15 Pro
51060,2024-03-12,401,2,10123,1,31.24,0,8.02,31.24,23.22,UK,Retail,Accessories,Smartphone Accessories,QuickCharge 30W
51061,2024-03-04,401,7,10332,1,30.87,0.09,8.15,28.09,19.94,USA,Wholesale,Accessories,Smartphone Accessories,QuickCharge 30W
51062,2024-10-28,103,8,10149,1,949.34,0.1,615.04,854.41,239.37,Europe,Partner Store,Laptops,Business,ThinkPro 13
51063,2024-07-15,202,5,10568,1,1270.3,0.03,707.1,1232.19,525.09,Asia,Partner Store,Smartphones,iOS,iPhone 15 Pro
51064,2024-06-28,402,5,10492,1,58.57,0.05,18.89,55.64,36.75,Asia,Partner Store,Accessories,Tablet Accessories,TabCover Pro
51065,2024-08-07,401,8,10263,1,30.87,0.2,7.65,24.7,17.05,Europe,Partner Store,Accessories,Smartphone Accessories,QuickCharge 30W
51066,2024-06-10,103,4,10192,1,1030.1,0.09,609.28,937.39,328.11,USA,Wholesale,Laptops,Business,ThinkPro 13
51067,2024-03-12,302,5,10340,1,601.85,0.12,323.1,529.63,206.53,Asia,Partner Store,Tablets,iPad,iPad Air 5
51068,2024-05-06,102,3,10186,2,1442.39,0.02,976.86,2827.08,873.36,UK,Retail,Laptops,Gaming,Predator X15
51069,2024-05-21,103,6,10329,1,954.96,0.13,625.11,830.82,205.71,Europe,Retail,Laptops,Business,ThinkPro 13
51070,2024-11-26,402,4,10631,1,55.22,0.14,18.3,47.49,29.19,USA,Wholesale,Accessories,Tablet Accessories,TabCover Pro
51071,2024-02-13,302,4,10387,3,585.2,0.07,315.38,1632.71,686.57,USA,Wholesale,Tablets,iPad,iPad Air 5
51072,2024-05-07,403,5,10166,1,132.13,0.08,47.56,121.56,74,Asia,Partner Store,Accessories,Laptop Accessories,USB-C Dock 8-in-1
51073,2024-10-10,302,5,10538,2,616.58,0.09,322.42,1122.18,477.34,Asia,Partner Store,Tablets,iPad,iPad Air 5
51074,2024-11-03,101,1,10162,1,1235.28,0.18,752.16,1012.93,260.77,Europe,Online,Laptops,Ultrabook,ZenBook Pro 14
51075,2024-11-03,401,4,10289,1,29.09,0.13,8.01,25.31,17.3,USA,Wholesale,Accessories,Smartphone Accessories,QuickCharge 30W
51076,2024-11-07,403,5,10524,1,132.12,0.07,44.78,122.87,78.09,Asia,Partner Store,Accessories,Laptop Accessories,USB-C Dock 8-in-1
51077,2024-05-25,101,3,10011,1,1247.08,0.13,726.71,1084.96,358.25,UK,Retail,Laptops,Ultrabook,ZenBook Pro 14
51078,2024-12-19,101,1,10245,1,1129.91,0.19,754.05,915.23,161.18,Europe,Online,Laptops,Ultrabook,ZenBook Pro 14
51079,2024-01-14,403,7,10190,1,123.76,0.16,43.77,103.96,60.19,USA,Wholesale,Accessories,Laptop Accessories,USB-C Dock 8-in-1
51080,2024-12-03,402,3,10592,1,57.85,0.06,17.34,54.38,37.04,UK,Retail,Accessories,Tablet Accessories,TabCover Pro
51081,2024-06-03,102,2,10110,2,1558.88,0.13,888.16,2712.45,936.13,UK,Retail,Laptops,Gaming,Predator X15
51082,2024-04-15,401,3,10160,1,30.99,0.16,8.32,26.03,17.71,UK,Retail,Accessories,Smartphone Accessories,QuickCharge 30W
51083,2024-09-22,402,4,10191,1,57.83,0.1,17.66,52.05,34.39,USA,Wholesale,Accessories,Tablet Accessories,TabCover Pro
51084,2024-11-06,302,7,10210,1,601.87,0.06,351.3,565.76,214.46,USA,Wholesale,Tablets,iPad,iPad Air 5
51085,2024-09-17,101,3,10642,1,1191.64,0.26,752.77,881.81,129.04,UK,Retail,Laptops,Ultrabook,ZenBook Pro 14
51086,2024-04-06,302,7,10421,1,636.43,0.24,288.35,483.69,195.34,USA,Wholesale,Tablets,iPad,iPad Air 5
51087,2024-07-19,302,8,10565,1,584.82,0.02,312.72,573.12,260.4,Europe,Partner Store,Tablets,iPad,iPad Air 5
51088,2024-05-31,302,3,10450,1,569.99,0.08,309.12,524.39,215.27,UK,Retail,Tablets,iPad,iPad Air 5
51089,2024-11-26,301,2,10189,1,475.32,0,274.24,475.32,201.08,UK,Retail,Tablets,Android Tablet,TabMaster 11
51090,2024-01-28,302,5,10221,1,618.34,0.09,313.05,562.69,249.64,Asia,Partner Store,Tablets,iPad,iPad Air 5
51091,2024-05-02,302,8,10243,1,565,0.17,320.61,468.95,148.34,Europe,Partner Store,Tablets,iPad,iPad Air 5
51092,2024-09-10,402,3,10433,1,58.74,0.28,17.9,42.29,24.39,UK,Retail,Accessories,Tablet Accessories,TabCover Pro
51093,2024-07-16,202,7,10490,1,1334.3,0.19,725.07,1080.78,355.71,USA,Wholesale,Smartphones,iOS,iPhone 15 Pro
51094,2024-02-27,202,4,10271,1,1254.35,0.1,710.9,1128.92,418.02,USA,Wholesale,Smartphones,iOS,iPhone 15 Pro
51095,2024-05-03,401,2,10612,1,31.52,0.17,7.82,26.16,18.34,UK,Retail,Accessories,Smartphone Accessories,QuickCharge 30W
51096,2024-09-12,103,7,10598,1,1109.35,0.12,625.66,976.23,350.57,USA,Wholesale,Laptops,Business,ThinkPro 13
51097,2024-11-22,103,4,10336,2,1050.37,0.06,628.1,1974.7,718.5,USA,Wholesale,Laptops,Business,ThinkPro 13
51098,2024-10-31,101,3,10004,1,1116.36,0.07,763.57,1038.21,274.64,UK,Retail,Laptops,Ultrabook,ZenBook Pro 14
51099,2024-02-06,103,7,10697,1,989.25,0.11,612.13,880.43,268.3,USA,Wholesale,Laptops,Business,ThinkPro 13
51100,2024-09-27,301,5,10417,1,530.06,0.13,270.35,461.15,190.8,Asia,Partner Store,Tablets,Android Tablet,TabMaster 11
51101,2024-01-07,301,7,10117,1,489.62,0.13,262.88,425.97,163.09,USA,Wholesale,Tablets,Android Tablet,TabMaster 11
51102,2024-07-03,101,1,10005,1,1179.74,0.14,719.98,1014.58,294.6,Europe,Online,Laptops,Ultrabook,ZenBook Pro 14
51103,2024-06-11,102,1,10195,1,1357.2,0.02,1007.67,1330.06,322.39,Europe,Online,Laptops,Gaming,Predator X15
51104,2024-03-08,102,7,10275,1,1522.76,0.16,1005.89,1279.12,273.23,USA,Wholesale,Laptops,Gaming,Predator X15
51105,2024-07-17,301,7,10163,2,516.2,0.05,273.46,980.78,433.86,USA,Wholesale,Tablets,Android Tablet,TabMaster 11
51106,2024-10-18,201,5,10125,2,1291.75,0.19,671.3,2092.64,750.04,Asia,Partner Store,Smartphones,Android,Galaxy S24 Ultra
51107,2024-08-03,202,1,10032,1,1227.73,0.04,733.75,1178.62,444.87,Europe,Online,Smartphones,iOS,iPhone 15 Pro
51108,2024-07-06,103,2,10576,1,1030.77,0.21,599.27,814.31,215.04,UK,Retail,Laptops,Business,ThinkPro 13
51109,2024-10-06,202,6,10119,1,1304.69,0.05,718.03,1239.46,521.43,Europe,Retail,Smartphones,iOS,iPhone 15 Pro
51110,2024-12-15,201,8,10094,1,1229.22,0.1,670.8,1106.3,435.5,Europe,Partner Store,Smartphones,Android,Galaxy S24 Ultra
51111,2024-03-29,301,3,10027,1,450.37,0.12,272.79,396.33,123.54,UK,Retail,Tablets,Android Tablet,TabMaster 11
51112,2024-08-29,402,4,10534,1,57.17,0.1,18.59,51.45,32.86,USA,Wholesale,Accessories,Tablet Accessories,TabCover Pro
51113,2024-02-07,302,4,10566,2,613.44,0.15,318.35,1042.85,406.15,USA,Wholesale,Tablets,iPad,iPad Air 5
51114,2024-01-09,102,4,10025,1,1394.76,0.08,987.15,1283.18,296.03,USA,Wholesale,Laptops,Gaming,Predator X15
51115,2024-10-27,101,3,10343,1,1221.31,0.03,789.72,1184.67,394.95,UK,Retail,Laptops,Ultrabook,ZenBook Pro 14
51116,2024-02-04,301,2,10605,1,494.52,0.23,258.26,380.78,122.52,UK,Retail,Tablets,Android Tablet,TabMaster 11
51117,2024-01-08,102,2,10163,1,1546.16,0.13,922.8,1345.16,422.36,UK,Retail,Laptops,Gaming,Predator X15
51118,2024-05-14,301,7,10670,2,482.61,0.06,280.63,907.31,346.05,USA,Wholesale,Tablets,Android Tablet,TabMaster 11
51119,2024-04-20,102,5,10155,1,1570.18,0.03,958.3,1523.07,564.77,Asia,Partner Store,Laptops,Gaming,Predator X15
51120,2024-01-21,103,1,10487,5,951.53,0.03,628.78,4614.92,1471.02,Europe,Online,Laptops,Business,ThinkPro 13
51121,2024-01-31,202,2,10491,2,1293.51,0.01,719.73,2561.15,1121.69,UK,Retail,Smartphones,iOS,iPhone 15 Pro
51122,2024-07-22,302,6,10648,1,590.06,0.24,310.09,448.45,138.36,Europe,Retail,Tablets,iPad,iPad Air 5
51123,2024-09-16,302,4,10351,1,607.81,0.07,315.25,565.26,250.01,USA,Wholesale,Tablets,iPad,iPad Air 5
51124,2024-05-26,202,1,10239,2,1313.37,0.11,747.19,2337.8,843.42,Europe,Online,Smartphones,iOS,iPhone 15 Pro
51125,2024-11-17,301,7,10433,1,489.73,0.12,263.62,430.96,167.34,USA,Wholesale,Tablets,Android Tablet,TabMaster 11
51126,2024-12-30,301,1,10421,1,463.8,0.1,271.72,417.42,145.7,Europe,Online,Tablets,Android Tablet,TabMaster 11
51127,2024-09-13,103,7,10361,4,901.86,0.15,611.6,3066.32,619.92,USA,Wholesale,Laptops,Business,ThinkPro 13
51128,2024-07-31,101,2,10009,1,1056.13,0.14,744.31,908.27,163.96,UK,Retail,Laptops,Ultrabook,ZenBook Pro 14
51129,2024-08-04,101,1,10013,1,1183.63,0.09,752.32,1077.1,324.78,Europe,Online,Laptops,Ultrabook,ZenBook Pro 14
51130,2024-12-25,102,4,10140,1,1602.77,0.22,955.35,1250.16,294.81,USA,Wholesale,Laptops,Gaming,Predator X15
51131,2024-07-24,202,3,10002,1,1348.68,0.14,736.37,1159.86,423.49,UK,Retail,Smartphones,iOS,iPhone 15 Pro
51132,2024-02-12,302,6,10529,1,551.56,0.24,317.15,419.19,102.04,Europe,Retail,Tablets,iPad,iPad Air 5
51133,2024-11-23,202,3,10647,1,1339.8,0.18,765.24,1098.64,333.4,UK,Retail,Smartphones,iOS,iPhone 15 Pro
51134,2024-10-01,301,7,10007,1,517.61,0.23,281.27,398.56,117.29,USA,Wholesale,Tablets,Android Tablet,TabMaster 11
51135,2024-10-02,402,2,10585,1,59.21,0.12,19.04,52.1,33.06,UK,Retail,Accessories,Tablet Accessories,TabCover Pro
51136,2024-11-11,301,8,10446,1,482.8,0.02,269.43,473.14,203.71,Europe,Partner Store,Tablets,Android Tablet,TabMaster 11
51137,2024-03-19,103,3,10332,1,1066.12,0.29,619.8,756.95,137.15,UK,Retail,Laptops,Business,ThinkPro 13
51138,2024-05-22,401,7,10359,1,31,0.24,7.98,23.56,15.58,USA,Wholesale,Accessories,Smartphone Accessories,QuickCharge 30W
51139,2024-02-12,403,1,10375,1,122.6,0.05,47.63,116.47,68.84,Europe,Online,Accessories,Laptop Accessories,USB-C Dock 8-in-1
51140,2024-06-07,403,6,10630,1,133.29,0.3,44.1,93.3,49.2,Europe,Retail,Accessories,Laptop Accessories,USB-C Dock 8-in-1
51141,2024-02-10,202,6,10477,2,1348.77,0.15,785.57,2292.91,721.77,Europe,Retail,Smartphones,iOS,iPhone 15 Pro
51142,2024-09-18,301,2,10431,2,524.03,0.08,268.89,964.22,426.44,UK,Retail,Tablets,Android Tablet,TabMaster 11
51143,2024-04-14,301,7,10094,1,508.13,0.17,277.04,421.75,144.71,USA,Wholesale,Tablets,Android Tablet,TabMaster 11
51144,2024-03-20,102,2,10120,1,1443.54,0.17,919.78,1198.14,278.36,UK,Retail,Laptops,Gaming,Predator X15
51145,2024-10-01,101,5,10588,1,1278.89,0.16,753.69,1074.27,320.58,Asia,Partner Store,Laptops,Ultrabook,ZenBook Pro 14
51146,2024-06-16,403,5,10657,1,141.24,0.16,43.37,118.64,75.27,Asia,Partner Store,Accessories,Laptop Accessories,USB-C Dock 8-in-1
51147,2024-07-19,103,4,10640,1,928.86,0.12,639.92,817.4,177.48,USA,Wholesale,Laptops,Business,ThinkPro 13
51148,2024-10-27,302,1,10344,1,644.1,0.17,325.26,534.6,209.34,Europe,Online,Tablets,iPad,iPad Air 5
51149,2024-11-20,403,5,10550,1,136.17,0.15,45.43,115.74,70.31,Asia,Partner Store,Accessories,Laptop Accessories,USB-C Dock 8-in-1
51150,2024-11-28,403,4,10115,1,138.44,0.09,47.3,125.98,78.68,USA,Wholesale,Accessories,Laptop Accessories,USB-C Dock 8-in-1
51151,2024-12-14,302,5,10099,1,591.42,0.12,328.37,520.45,192.08,Asia,Partner Store,Tablets,iPad,iPad Air 5
51152,2024-11-25,301,3,10580,1,477.45,0.27,265.71,348.54,82.83,UK,Retail,Tablets,Android Tablet,TabMaster 11
51153,2024-02-03,101,1,10557,1,1133.33,0.02,772.16,1110.66,338.5,Europe,Online,Laptops,Ultrabook,ZenBook Pro 14
51154,2024-06-07,301,7,10370,1,490.72,0.12,277.75,431.83,154.08,USA,Wholesale,Tablets,Android Tablet,TabMaster 11
51155,2024-12-23,302,4,10011,1,588.66,0.2,323.4,470.93,147.53,USA,Wholesale,Tablets,iPad,iPad Air 5
51156,2024-08-11,202,3,10689,2,1312.38,0.27,751.68,1916.07,412.71,UK,Retail,Smartphones,iOS,iPhone 15 Pro
51157,2024-05-02,102,8,10496,1,1614.97,0.01,877.1,1598.82,721.72,Europe,Partner Store,Laptops,Gaming,Predator X15
51158,2024-01-30,102,4,10116,2,1527.82,0.16,946.78,2566.74,673.18,USA,Wholesale,Laptops,Gaming,Predator X15
51159,2024-05-05,302,4,10209,1,590.31,0.13,298.18,513.57,215.39,USA,Wholesale,Tablets,iPad,iPad Air 5
51160,2024-02-14,402,1,10144,1,56.87,0.05,18.2,54.03,35.83,Europe,Online,Accessories,Tablet Accessories,TabCover Pro
51161,2024-08-10,403,4,10530,1,129.24,0.17,46.28,107.27,60.99,USA,Wholesale,Accessories,Laptop Accessories,USB-C Dock 8-in-1
51162,2024-02-29,401,7,10447,1,30.28,0.12,7.88,26.65,18.77,USA,Wholesale,Accessories,Smartphone Accessories,QuickCharge 30W
51163,2024-08-20,403,7,10152,1,123.08,0.11,43.46,109.54,66.08,USA,Wholesale,Accessories,Laptop Accessories,USB-C Dock 8-in-1
51164,2024-11-09,302,5,10483,1,579.02,0.17,334.67,480.59,145.92,Asia,Partner Store,Tablets,iPad,iPad Air 5
51165,2024-11-07,202,8,10041,2,1321.11,0.18,732.38,2166.62,701.86,Europe,Partner Store,Smartphones,iOS,iPhone 15 Pro
51166,2024-01-29,301,6,10607,1,497.74,0.27,277.13,363.35,86.22,Europe,Retail,Tablets,Android Tablet,TabMaster 11
51167,2024-06-07,402,7,10289,1,56.62,0.1,18.19,50.96,32.77,USA,Wholesale,Accessories,Tablet Accessories,TabCover Pro
51168,2024-12-07,102,5,10266,1,1593.79,0.11,963.58,1418.47,454.89,Asia,Partner Store,Laptops,Gaming,Predator X15
51169,2024-12-02,403,3,10291,1,123.55,0.2,46.56,98.84,52.28,UK,Retail,Accessories,Laptop Accessories,USB-C Dock 8-in-1
51170,2024-03-30,202,8,10179,1,1229.26,0.02,745.23,1204.67,459.44,Europe,Partner Store,Smartphones,iOS,iPhone 15 Pro
51171,2024-03-02,301,4,10045,1,517.64,0.19,267.12,419.29,152.17,USA,Wholesale,Tablets,Android Tablet,TabMaster 11
51172,2024-01-07,102,6,10201,1,1521.84,0.11,926.88,1354.44,427.56,Europe,Retail,Laptops,Gaming,Predator X15
51173,2024-12-28,403,4,10503,1,136.94,0.15,42.8,116.4,73.6,USA,Wholesale,Accessories,Laptop Accessories,USB-C Dock 8-in-1
51174,2024-03-11,101,3,10094,1,1203.67,0.17,766.83,999.05,232.22,UK,Retail,Laptops,Ultrabook,ZenBook Pro 14
51175,2024-12-25,103,6,10525,2,992.28,0.17,603.37,1647.18,440.44,Europe,Retail,Laptops,Business,ThinkPro 13
51176,2024-01-06,401,4,10137,2,29.7,0.06,7.87,55.84,40.1,USA,Wholesale,Accessories,Smartphone Accessories,QuickCharge 30W
51177,2024-03-24,101,1,10449,1,1082.13,0.09,723.14,984.74,261.6,Europe,Online,Laptops,Ultrabook,ZenBook Pro 14
51178,2024-09-11,102,5,10125,1,1474.68,0.09,917.48,1341.96,424.48,Asia,Partner Store,Laptops,Gaming,Predator X15
51179,2024-06-26,301,3,10651,1,482.61,0.24,261.9,366.78,104.88,UK,Retail,Tablets,Android Tablet,TabMaster 11
51180,2024-09-24,103,7,10468,1,900.9,0.14,641.56,774.77,133.21,USA,Wholesale,Laptops,Business,ThinkPro 13
51181,2024-09-21,402,1,10327,2,59.77,0.12,16.92,105.2,71.36,Europe,Online,Accessories,Tablet Accessories,TabCover Pro
51182,2024-05-12,403,1,10566,1,140.69,0.18,48.72,115.37,66.65,Europe,Online,Accessories,Laptop Accessories,USB-C Dock 8-in-1
51183,2024-03-26,301,2,10056,1,522.85,0.14,287.21,449.65,162.44,UK,Retail,Tablets,Android Tablet,TabMaster 11
51184,2024-07-09,202,6,10523,1,1252.75,0.23,777.97,964.62,186.65,Europe,Retail,Smartphones,iOS,iPhone 15 Pro
51185,2024-03-05,102,8,10050,2,1494.15,0.13,928.8,2599.82,742.22,Europe,Partner Store,Laptops,Gaming,Predator X15
51186,2024-05-17,201,2,10473,1,1319.41,0.29,666.13,936.78,270.65,UK,Retail,Smartphones,Android,Galaxy S24 Ultra
51187,2024-03-01,403,8,10670,1,132.47,0.06,44.56,124.52,79.96,Europe,Partner Store,Accessories,Laptop Accessories,USB-C Dock 8-in-1
51188,2024-01-16,202,2,10188,1,1283.7,0.14,744.33,1103.98,359.65,UK,Retail,Smartphones,iOS,iPhone 15 Pro
51189,2024-06-20,403,2,10633,2,122.7,0.09,42.81,223.31,137.69,UK,Retail,Accessories,Laptop Accessories,USB-C Dock 8-in-1
51190,2024-08-07,302,5,10331,1,612.14,0.1,323.07,550.93,227.86,Asia,Partner Store,Tablets,iPad,iPad Air 5
51191,2024-05-19,202,6,10598,2,1230.14,0.07,753.72,2288.06,780.62,Europe,Retail,Smartphones,iOS,iPhone 15 Pro
51192,2024-09-25,102,3,10128,1,1568.3,0.07,884.72,1458.52,573.8,UK,Retail,Laptops,Gaming,Predator X15
51193,2024-02-02,201,2,10526,2,1177.79,0.28,656.78,1696.02,382.46,UK,Retail,Smartphones,Android,Galaxy S24 Ultra
51194,2024-05-14,402,7,10066,1,61.51,0.1,17.62,55.36,37.74,USA,Wholesale,Accessories,Tablet Accessories,TabCover Pro
51195,2024-12-30,202,1,10508,1,1340.28,0,758.12,1340.28,582.16,Europe,Online,Smartphones,iOS,iPhone 15 Pro
51196,2024-10-22,101,4,10655,2,1217.31,0.08,721.71,2239.85,796.43,USA,Wholesale,Laptops,Ultrabook,ZenBook Pro 14
51197,2024-11-17,201,8,10569,1,1263.79,0.11,664.86,1124.77,459.91,Europe,Partner Store,Smartphones,Android,Galaxy S24 Ultra
51198,2024-02-09,202,8,10390,1,1246.66,0.01,744.98,1234.19,489.21,Europe,Partner Store,Smartphones,iOS,iPhone 15 Pro
51199,2024-09-11,101,6,10239,5,1174.15,0.11,724.29,5224.97,1603.52,Europe,Retail,Laptops,Ultrabook,ZenBook Pro 14
51200,2024-08-21,402,7,10386,1,58.67,0.09,17.76,53.39,35.63,USA,Wholesale,Accessories,Tablet Accessories,TabCover Pro
